Date,IBM,Exxon
2/27/1984,28.2188,4.9375
2/28/1984,27.4688,4.8594
2/29/1984,27.5313,4.8125
3/1/1984,27.8438,4.8906
3/2/1984,27.9688,4.875
3/5/1984,27.75,4.7969
3/6/1984,27.3125,4.8125
3/7/1984,26.9063,4.75
3/8/1984,27.0938,4.7969
3/9/1984,27.0313,4.8438
3/12/1984,27.5313,4.9219
3/13/1984,27.6563,4.8438
3/14/1984,27.75,4.7813
3/15/1984,27.8438,4.8281
3/16/1984,28.4375,4.875
3/19/1984,28.4375,4.8281
3/20/1984,28.6875,4.7969
3/21/1984,28.5313,4.7344
3/22/1984,28.125,4.7031
3/23/1984,28.0625,4.7656
3/26/1984,28.0625,4.7969
3/27/1984,28.4063,4.8594
3/28/1984,28.8438,4.875
3/29/1984,28.5,4.8438
3/30/1984,28.4688,4.8281
4/2/1984,28,4.7969
4/3/1984,27.7813,4.7813
4/4/1984,27.7188,4.8125
4/5/1984,27.1563,4.7813
4/6/1984,27.375,4.8438
4/9/1984,27.4063,4.8594
4/10/1984,27.5,4.9063
4/11/1984,27.2188,4.9531
4/12/1984,28.125,5.0469
4/13/1984,27.8125,5.0156
4/16/1984,28.2188,5.0625
4/17/1984,28.0313,5.0469
4/18/1984,27.6875,5.0469
4/19/1984,27.7188,5.0781
4/20/1984,27.7188,5.0781
4/23/1984,27.4063,5.0938
4/24/1984,27.7188,5.2188
4/25/1984,27.9688,5.2813
4/26/1984,28.3125,5.3438
4/27/1984,28.3125,5.3281
4/30/1984,28.4375,5.3281
5/1/1984,29.0938,5.375
5/2/1984,29.0625,5.3594
5/3/1984,28.9375,5.3281
5/4/1984,28.2188,5.3281
5/7/1984,28.2813,5.3594
5/8/1984,28.5625,5.25
5/9/1984,28.2188,5.2656
5/10/1984,28.0938,5.2813
5/11/1984,27.7813,5.2969
5/14/1984,28.0313,5.2813
5/15/1984,28.2188,5.3438
5/16/1984,28,5.3438
5/17/1984,27.5938,5.3281
5/18/1984,27.3438,5.3281
5/21/1984,27.1563,5.2969
5/22/1984,26.9688,5.2813
5/23/1984,26.9688,5.2344
5/24/1984,26.6875,5
5/25/1984,26.8125,5.1406
5/28/1984,26.8125,5.1406
5/29/1984,26.625,5.1719
5/30/1984,26.875,5.0313
5/31/1984,27,4.9844
6/1/1984,26.9688,5.0313
6/4/1984,27.0625,5.0781
6/5/1984,26.3125,5.0156
6/6/1984,26.3125,5.0625
6/7/1984,26.375,5.0469
6/8/1984,26.4375,5.0781
6/11/1984,26.0313,5.0625
6/12/1984,26.125,5.0313
6/13/1984,26.0938,5.0156
6/14/1984,25.1875,5.0156
6/15/1984,24.7813,4.8594
6/18/1984,25.4063,4.9063
6/19/1984,25.6563,4.9844
6/20/1984,27.125,5.0938
6/21/1984,26.4688,5.0469
6/22/1984,26.3125,5.0313
6/25/1984,26.375,5.0156
6/26/1984,26.0313,4.9844
6/27/1984,25.7813,4.9688
6/28/1984,26.3125,5.0313
6/29/1984,26.4375,5.0938
7/2/1984,26.4375,5.0938
7/3/1984,26.75,5.0781
7/4/1984,26.75,5.0781
7/5/1984,26.5625,5.0781
7/6/1984,26.4375,5.0938
7/9/1984,26.7813,5.125
7/10/1984,26.75,5.0781
7/11/1984,26.3125,5.0469
7/12/1984,26.0938,5.0469
7/13/1984,26.3125,5.0781
7/16/1984,26.8125,5.125
7/17/1984,27,5.1563
7/18/1984,26.8125,5.125
7/19/1984,26.6875,5.1563
7/20/1984,26.625,5.1406
7/23/1984,26.5313,5.1406
7/24/1984,26.3125,5.1406
7/25/1984,26.7813,5.1719
7/26/1984,27.0625,5.1719
7/27/1984,27.25,5.0781
7/30/1984,27.0938,4.9063
7/31/1984,27.6563,4.7969
8/1/1984,28.2188,4.8594
8/2/1984,28.75,4.75
8/3/1984,30,4.875
8/6/1984,30.375,4.9688
8/7/1984,30.2813,4.9531
8/8/1984,29.6875,4.9844
8/9/1984,30.6875,5.1406
8/10/1984,30.2813,5.1719
8/13/1984,30.5938,5.1563
8/14/1984,30.3438,5.125
8/15/1984,30.375,5.1406
8/16/1984,30.7188,5.1406
8/17/1984,30.7188,5.1719
8/20/1984,30.75,5.2188
8/21/1984,31.4688,5.3125
8/22/1984,31,5.3438
8/23/1984,31.2188,5.3125
8/24/1984,31.4063,5.3438
8/27/1984,31.125,5.3594
8/28/1984,31.3438,5.4063
8/29/1984,31.0625,5.4219
8/30/1984,30.9063,5.4063
8/31/1984,30.9375,5.375
9/3/1984,30.9375,5.375
9/4/1984,30.5938,5.375
9/5/1984,30.5625,5.4219
9/6/1984,30.8125,5.4688
9/7/1984,30.4063,5.4375
9/10/1984,30.6875,5.5156
9/11/1984,30.625,5.5156
9/12/1984,30.625,5.5625
9/13/1984,31.5,5.6094
9/14/1984,31.6875,5.5938
9/17/1984,31.9063,5.5625
9/18/1984,31.625,5.5313
9/19/1984,31.4063,5.5625
9/20/1984,31.5,5.5625
9/21/1984,31,5.4531
9/24/1984,30.9688,5.4531
9/25/1984,31,5.5469
9/26/1984,31.125,5.6094
9/27/1984,31.4375,5.625
9/28/1984,31,5.5938
10/1/1984,30.625,5.5938
10/2/1984,30.4375,5.6094
10/3/1984,30.3125,5.5625
10/4/1984,30.4688,5.5938
10/5/1984,30.3438,5.6094
10/8/1984,30.2188,5.6406
10/9/1984,30.1563,5.6094
10/10/1984,30.3438,5.625
10/11/1984,30.0625,5.6563
10/12/1984,30.4688,5.625
10/15/1984,30.5625,5.6563
10/16/1984,30.25,5.5938
10/17/1984,30.4063,5.375
10/18/1984,31.5625,5.3125
10/19/1984,31.25,5.1875
10/22/1984,31.4375,5.1563
10/23/1984,31.5938,5.1875
10/24/1984,31.6875,5.2656
10/25/1984,31.25,5.3438
10/26/1984,31.0938,5.4063
10/29/1984,31.2188,5.3906
10/30/1984,31.6875,5.5
10/31/1984,31.1563,5.4688
11/1/1984,31.5,5.5313
11/2/1984,31.4688,5.4688
11/5/1984,31.6875,5.5156
11/6/1984,31.8125,5.6094
11/7/1984,31.4375,5.5781
11/8/1984,31.1563,5.5469
11/9/1984,30.875,5.4688
11/12/1984,30.9688,5.4688
11/13/1984,30.6875,5.4063
11/14/1984,30.75,5.4688
11/15/1984,30.625,5.4844
11/16/1984,30.2813,5.4219
11/19/1984,29.9688,5.4063
11/20/1984,30.2813,5.4844
11/21/1984,30.0938,5.4844
11/22/1984,30.0938,5.4844
11/23/1984,30.6563,5.4688
11/26/1984,30.7188,5.3906
11/27/1984,31.1875,5.4219
11/28/1984,30.75,5.3594
11/29/1984,30.5,5.375
11/30/1984,30.2813,5.4063
12/3/1984,29.9688,5.4219
12/4/1984,30.0625,5.4531
12/5/1984,29.4688,5.4063
12/6/1984,29.625,5.4219
12/7/1984,29.125,5.4688
12/10/1984,29.4375,5.5781
12/11/1984,29.7813,5.5156
12/12/1984,29.6875,5.4844
12/13/1984,29.375,5.3906
12/14/1984,29.5938,5.4219
12/17/1984,29.6875,5.4688
12/18/1984,30.8125,5.625
12/19/1984,30.75,5.4531
12/20/1984,30.5938,5.5
12/21/1984,30.75,5.4844
12/24/1984,31.0625,5.5313
12/25/1984,31.0625,5.5313
12/26/1984,30.9375,5.5469
12/27/1984,30.7813,5.5469
12/28/1984,30.9375,5.5938
12/31/1984,30.75,5.625
1/1/1985,30.75,5.625
1/2/1985,30.2188,5.5625
1/3/1985,29.9688,5.5625
1/4/1985,29.9375,5.5313
1/7/1985,30.0625,5.5781
1/8/1985,29.875,5.5781
1/9/1985,30,5.5938
1/10/1985,30.9063,5.6719
1/11/1985,30.6563,5.625
1/14/1985,31.25,5.7031
1/15/1985,31.1563,5.7344
1/16/1985,30.9688,5.7656
1/17/1985,30.875,5.7344
1/18/1985,31.0313,5.8438
1/21/1985,32.0625,6.0156
1/22/1985,32.4063,6.0469
1/23/1985,33.1563,6.0156
1/24/1985,33.2813,5.875
1/25/1985,33.3438,5.75
1/28/1985,33.6563,5.7344
1/29/1985,34.1875,5.875
1/30/1985,34.125,5.9688
1/31/1985,34.0938,6
2/1/1985,33.9375,6.0469
2/4/1985,34.4063,5.9844
2/5/1985,34.0938,5.9063
2/6/1985,33.8438,5.8125
2/7/1985,34.2813,5.8438
2/8/1985,34.2813,5.9688
2/11/1985,33.3438,5.9063
2/12/1985,32.9375,5.9375
2/13/1985,33.4375,5.9688
2/14/1985,33.0313,5.9688
2/15/1985,32.9063,5.9219
2/18/1985,32.9063,5.9219
2/19/1985,32.9688,5.9063
2/20/1985,33.4375,5.7969
2/21/1985,33.4375,5.7969
2/22/1985,33.2188,5.7969
2/25/1985,33.375,5.9063
2/26/1985,33.625,5.9688
2/27/1985,33.2188,6
2/28/1985,33.5,5.9375
3/1/1985,33.9688,6.0313
3/4/1985,33.75,6.0781
3/5/1985,33.75,6.1563
3/6/1985,33.1875,6.0625
3/7/1985,32.625,6.0781
3/8/1985,32.4375,6.0313
3/11/1985,32.875,6.0938
3/12/1985,32.9375,6.2188
3/13/1985,32.5313,6.1563
3/14/1985,32.1875,6.1406
3/15/1985,32,6.0313
3/18/1985,32.0938,6.0938
3/19/1985,32.7188,6.1406
3/20/1985,32.3438,6.2031
3/21/1985,32.125,6.2188
3/22/1985,31.9375,6.1875
3/25/1985,31.125,6.25
3/26/1985,31.3125,6.3125
3/27/1985,31.5625,6.25
3/28/1985,31.5938,6.2188
3/29/1985,31.7188,6.2656
4/1/1985,32.0313,6.2813
4/2/1985,31.9375,6.2031
4/3/1985,31.625,6.2188
4/4/1985,31.75,6.25
4/5/1985,31.75,6.25
4/8/1985,31.0313,6.2656
4/9/1985,31.1563,6.3125
4/10/1985,31.4688,6.3438
4/11/1985,31.7188,6.3594
4/12/1985,32,6.375
4/15/1985,32.3125,6.4219
4/16/1985,32.4063,6.4688
4/17/1985,32.3438,6.6094
4/18/1985,31.875,6.625
4/19/1985,31.9375,6.7344
4/22/1985,31.875,6.5938
4/23/1985,32.25,6.5313
4/24/1985,32.1563,6.5
4/25/1985,32.1875,6.5938
4/26/1985,31.7813,6.4844
4/29/1985,31.5625,6.4375
4/30/1985,31.5938,6.4375
5/1/1985,31.3125,6.4688
5/2/1985,31.375,6.5156
5/3/1985,31.2188,6.4688
5/6/1985,31.1875,6.5313
5/7/1985,31.4375,6.3906
5/8/1985,31.75,6.2656
5/9/1985,31.9688,6.2344
5/10/1985,32.5313,6.25
5/13/1985,32.5625,6.3281
5/14/1985,31.9375,6.3125
5/15/1985,32.0938,6.3281
5/16/1985,32.2188,6.4375
5/17/1985,32.625,6.4688
5/20/1985,33.1875,6.5469
5/21/1985,33.2813,6.6094
5/22/1985,33.1563,6.5938
5/23/1985,32.8438,6.6563
5/24/1985,32.75,6.7188
5/27/1985,32.75,6.7188
5/28/1985,32.5938,6.6719
5/29/1985,32.4063,6.6563
5/30/1985,32,6.7031
5/31/1985,32.2188,6.7656
6/3/1985,32.2813,6.5938
6/4/1985,32.4688,6.5938
6/5/1985,32.125,6.5
6/6/1985,32.375,6.4531
6/7/1985,31.875,6.25
6/10/1985,31.9375,6.4531
6/11/1985,31.5938,6.4844
6/12/1985,30.1875,6.5313
6/13/1985,29.6875,6.5
6/14/1985,30.25,6.625
6/17/1985,30.0625,6.4844
6/18/1985,29.9375,6.5781
6/19/1985,29.8125,6.4688
6/20/1985,29.625,6.4688
6/21/1985,29.9375,6.625
6/24/1985,30.2188,6.6094
6/25/1985,30.5313,6.6875
6/26/1985,30.7813,6.7188
6/27/1985,31,6.7188
6/28/1985,30.9375,6.7344
7/1/1985,31.2188,6.6094
7/2/1985,31.1563,6.4688
7/3/1985,30.9375,6.4844
7/4/1985,30.9375,6.4844
7/5/1985,31.1563,6.5938
7/8/1985,30.875,6.5938
7/9/1985,30.2813,6.6563
7/10/1985,30.75,6.6406
7/11/1985,30.9375,6.5781
7/12/1985,31.0625,6.5625
7/15/1985,31.375,6.5469
7/16/1985,32.0938,6.5469
7/17/1985,32.3438,6.6094
7/18/1985,32.1563,6.5625
7/19/1985,32.3438,6.6094
7/22/1985,32.4375,6.5313
7/23/1985,32.3438,6.4531
7/24/1985,32.25,6.6094
7/25/1985,32.5313,6.6563
7/26/1985,33.0313,6.625
7/29/1985,32.4063,6.5156
7/30/1985,32.5938,6.5781
7/31/1985,32.8125,6.5781
8/1/1985,33.125,6.5
8/2/1985,32.9375,6.4844
8/5/1985,32.8438,6.5313
8/6/1985,32.3125,6.4219
8/7/1985,32.3438,6.3125
8/8/1985,32.125,6.4219
8/9/1985,31.875,6.4063
8/12/1985,31.7188,6.4219
8/13/1985,31.6875,6.4219
8/14/1985,31.6875,6.4531
8/15/1985,31.5938,6.4844
8/16/1985,31.375,6.3438
8/19/1985,31.4688,6.3594
8/20/1985,31.875,6.3906
8/21/1985,32.0938,6.4063
8/22/1985,31.6875,6.3438
8/23/1985,31.6875,6.3594
8/26/1985,32.0313,6.3906
8/27/1985,32.0625,6.4063
8/28/1985,32.0313,6.4219
8/29/1985,31.875,6.4844
8/30/1985,31.6875,6.5938
9/2/1985,31.6875,6.5938
9/3/1985,31.75,6.5156
9/4/1985,31.8125,6.4844
9/5/1985,32.0938,6.5156
9/6/1985,32.3125,6.5625
9/9/1985,32.3438,6.5313
9/10/1985,31.9688,6.5469
9/11/1985,31.7813,6.5156
9/12/1985,31.75,6.4688
9/13/1985,31.875,6.4063
9/16/1985,32.0625,6.3438
9/17/1985,31.6875,6.25
9/18/1985,31.875,6.2188
9/19/1985,31.9063,6.2813
9/20/1985,31.6875,6.2188
9/23/1985,32.0313,6.2969
9/24/1985,31.6875,6.2188
9/25/1985,31,6.125
9/26/1985,30.875,6.25
9/27/1985,30.875,6.25
9/30/1985,31,6.4844
10/1/1985,31.5938,6.6094
10/2/1985,31.0938,6.5469
10/3/1985,31.0938,6.5469
10/4/1985,30.9063,6.4688
10/7/1985,31.0313,6.5
10/8/1985,31.0938,6.5313
10/9/1985,31.0625,6.5625
10/10/1985,31.0938,6.5625
10/11/1985,31.3438,6.625
10/14/1985,32.0313,6.6406
10/15/1985,31.9688,6.6406
10/16/1985,32.3438,6.75
10/17/1985,32.125,6.7188
10/18/1985,31.9063,6.5938
10/21/1985,31.875,6.6406
10/22/1985,32.3438,6.7188
10/23/1985,32.7188,6.7188
10/24/1985,32.125,6.6719
10/25/1985,32.0313,6.6875
10/28/1985,32.3438,6.7656
10/29/1985,32.5938,6.7969
10/30/1985,32.75,6.7656
10/31/1985,32.4688,6.875
11/1/1985,32.7188,6.9531
11/4/1985,33.0938,6.9219
11/5/1985,33.3438,6.6875
11/6/1985,33.1875,6.5938
11/7/1985,33.0313,6.5938
11/8/1985,33.125,6.6094
11/11/1985,33.6875,6.75
11/12/1985,33.9063,6.75
11/13/1985,33.75,6.6563
11/14/1985,34.1875,6.75
11/15/1985,34.2188,6.6719
11/18/1985,34.6563,6.6563
11/19/1985,34.5625,6.6094
11/20/1985,34.7188,6.625
11/21/1985,35.0625,6.6719
11/22/1985,34.875,6.6094
11/25/1985,34.7188,6.6094
11/26/1985,34.75,6.6719
11/27/1985,35.0625,6.75
11/28/1985,35.0625,6.75
11/29/1985,34.9375,6.6719
12/2/1985,34.4688,6.5469
12/3/1985,34.5938,6.5938
12/4/1985,35.4063,6.7969
12/5/1985,35.25,6.7344
12/6/1985,35.375,6.6875
12/9/1985,36.1563,6.5156
12/10/1985,36.6875,6.2344
12/11/1985,37.25,6.25
12/12/1985,37.125,6.4531
12/13/1985,37.5625,6.5938
12/16/1985,38.0938,6.7656
12/17/1985,38.125,6.75
12/18/1985,38.1875,6.7656
12/19/1985,38.4375,6.7969
12/20/1985,38.625,6.8125
12/23/1985,38.5313,6.6719
12/24/1985,38.2188,6.6094
12/25/1985,38.2188,6.6094
12/26/1985,38.3125,6.6719
12/27/1985,38.9063,6.7344
12/30/1985,39.5625,6.7969
12/31/1985,38.75,6.8906
1/1/1986,38.75,6.8906
1/2/1986,38,6.8125
1/3/1986,38.5938,6.875
1/6/1986,38.5625,6.9219
1/7/1986,38.9375,6.9844
1/8/1986,37.25,6.7188
1/9/1986,37.5,6.6875
1/10/1986,37.0938,6.75
1/13/1986,37.25,6.7969
1/14/1986,37.3125,6.7969
1/15/1986,38.125,6.75
1/16/1986,39.0313,6.5938
1/17/1986,37.8125,6.5313
1/20/1986,37.2813,6.5
1/21/1986,37.3438,6.2813
1/22/1986,36.0625,6.2188
1/23/1986,36.9688,6.2656
1/24/1986,37.5,6.375
1/27/1986,37.4063,6.4063
1/28/1986,37.9375,6.3906
1/29/1986,37.75,6.3906
1/30/1986,37.3438,6.375
1/31/1986,37.8125,6.4844
2/3/1986,38.6563,6.4531
2/4/1986,38.5313,6.1406
2/5/1986,38.6563,6.1094
2/6/1986,38.7188,6.1875
2/7/1986,38.9688,6.2656
2/10/1986,39.2813,6.2813
2/11/1986,39.1875,6.2969
2/12/1986,38.7188,6.2969
2/13/1986,38.9375,6.4375
2/14/1986,39.125,6.4844
2/17/1986,39.125,6.4844
2/18/1986,39.7813,6.4844
2/19/1986,39.375,6.3906
2/20/1986,39.7813,6.4844
2/21/1986,39.9688,6.5938
2/24/1986,39.6875,6.6875
2/25/1986,39.375,6.8125
2/26/1986,39.5938,6.75
2/27/1986,38.9688,6.5469
2/28/1986,37.75,6.5469
3/3/1986,37.7813,6.6094
3/4/1986,37.4375,6.4844
3/5/1986,37.0625,6.5625
3/6/1986,36.6875,6.5313
3/7/1986,36.4688,6.5313
3/10/1986,37.0938,6.5625
3/11/1986,38.0313,6.7969
3/12/1986,37.2188,6.9531
3/13/1986,37.5625,6.75
3/14/1986,37.6563,6.9063
3/17/1986,37.7188,6.9688
3/18/1986,38.0625,6.9219
3/19/1986,37.9063,6.9063
3/20/1986,37.5938,6.9531
3/21/1986,37.125,6.8438
3/24/1986,37.1875,6.8906
3/25/1986,36.9688,6.8906
3/26/1986,36.9063,7.0625
3/27/1986,37.2813,7.0313
3/28/1986,37.2813,7.0313
3/31/1986,37.875,7
4/1/1986,37.2813,6.9375
4/2/1986,37.75,7.0313
4/3/1986,37.3438,6.9844
4/4/1986,37.0625,6.8906
4/7/1986,37.4063,6.8594
4/8/1986,37.9375,6.9531
4/9/1986,37.2813,6.9531
4/10/1986,37.5625,6.9844
4/11/1986,37.4375,6.9219
4/14/1986,38.0938,6.9688
4/15/1986,38.1563,7.1094
4/16/1986,38.7188,7.0938
4/17/1986,38.6875,7.2344
4/18/1986,38.1563,7.1719
4/21/1986,38.6563,7.3125
4/22/1986,38.1875,7.1563
4/23/1986,38.75,7.2031
4/24/1986,39.4375,7.2656
4/25/1986,39.75,7.1563
4/28/1986,40.3125,7.25
4/29/1986,39.875,7.1875
4/30/1986,39.1563,7.0781
5/1/1986,39.1875,7.0781
5/2/1986,38.5625,7.25
5/5/1986,38.9375,7.4375
5/6/1986,38.5625,7.4688
5/7/1986,37.75,7.2344
5/8/1986,37.2813,7.3281
5/9/1986,37.4688,7.3438
5/12/1986,37.5,7.4375
5/13/1986,37.1875,7.3594
5/14/1986,37.0313,7.4219
5/15/1986,36.3438,7.2813
5/16/1986,36.2188,7.1719
5/19/1986,36.0313,7.25
5/20/1986,36.5625,7.2656
5/21/1986,36.0938,7.2656
5/22/1986,35.8125,7.3594
5/23/1986,35.9375,7.3125
5/26/1986,35.9375,7.3125
5/27/1986,36.375,7.4063
5/28/1986,37.8438,7.375
5/29/1986,38.25,7.4219
5/30/1986,38.0938,7.4844
6/2/1986,38.125,7.4688
6/3/1986,38.1875,7.5469
6/4/1986,37.5,7.4531
6/5/1986,37.7188,7.5
6/6/1986,37.4688,7.5156
6/9/1986,36.6875,7.3281
6/10/1986,37.0938,7.375
6/11/1986,37.2813,7.4063
6/12/1986,37,7.4531
6/13/1986,37.375,7.5313
6/16/1986,37.125,7.5313
6/17/1986,36.7188,7.4688
6/18/1986,36.6563,7.5625
6/19/1986,36.2813,7.5469
6/20/1986,36.875,7.625
6/23/1986,36.375,7.5625
6/24/1986,36.625,7.6406
6/25/1986,36.875,7.6406
6/26/1986,36.6563,7.6094
6/27/1986,36.8125,7.625
6/30/1986,36.625,7.6094
7/1/1986,37.1563,7.6719
7/2/1986,37.4063,7.6719
7/3/1986,37.25,7.5938
7/4/1986,37.25,7.5938
7/7/1986,36.25,7.4688
7/8/1986,36.0938,7.5
7/9/1986,36.0625,7.5
7/10/1986,36.4375,7.4375
7/11/1986,35.7813,7.4063
7/14/1986,34.875,7.2656
7/15/1986,33.9375,7.1875
7/16/1986,33.1875,7.3125
7/17/1986,32.9375,7.3594
7/18/1986,32.9375,7.5
7/21/1986,32.9375,7.5469
7/22/1986,33.3438,7.5313
7/23/1986,33.2813,7.5
7/24/1986,33.25,7.4531
7/25/1986,33.5313,7.5156
7/28/1986,33.125,7.4063
7/29/1986,32.7813,7.4219
7/30/1986,33.0625,7.6563
7/31/1986,33.125,7.5938
8/1/1986,32.9063,7.5625
8/4/1986,32.875,7.7188
8/5/1986,32.7813,8.0469
8/6/1986,32.75,8.0156
8/7/1986,32.75,7.8281
8/8/1986,32.5,7.8281
8/11/1986,32.7813,7.875
8/12/1986,33.0938,7.9219
8/13/1986,33.4688,8.0156
8/14/1986,33.5625,8.0156
8/15/1986,33.4063,8.1875
8/18/1986,33.9375,8.2344
8/19/1986,34.2188,8.125
8/20/1986,34.8125,8.2031
8/21/1986,34.5313,8.1563
8/22/1986,34.4688,8.2188
8/25/1986,34.7188,8.1719
8/26/1986,35.2813,8.4844
8/27/1986,35.25,8.6875
8/28/1986,34.9688,8.6406
8/29/1986,34.6563,8.625
9/1/1986,34.6563,8.625
9/2/1986,33.9688,8.5
9/3/1986,34,8.6406
9/4/1986,34.8438,8.8438
9/5/1986,35,8.7969
9/8/1986,35.8438,8.75
9/9/1986,35.9688,8.6719
9/10/1986,36.0313,8.7344
9/11/1986,34.8125,8.2813
9/12/1986,34.3125,8.25
9/15/1986,34.3438,8.4688
9/16/1986,34.625,8.4219
9/17/1986,34.4063,8.3281
9/18/1986,34.5938,8.3906
9/19/1986,34.2188,8.2813
9/22/1986,34.6563,8.3125
9/23/1986,34.8438,8.3281
9/24/1986,34.375,8.3438
9/25/1986,33.875,8.1406
9/26/1986,33.875,8.2188
9/29/1986,33.5625,8.2813
9/30/1986,33.625,8.4063
10/1/1986,33.1563,8.4844
10/2/1986,33.1875,8.4531
10/3/1986,32.6563,8.4375
10/6/1986,33.375,8.3594
10/7/1986,32.0625,8.4219
10/8/1986,31.8125,8.5156
10/9/1986,30.5625,8.375
10/10/1986,30.9688,8.3125
10/13/1986,30.5,8.3594
10/14/1986,30.1563,8.2656
10/15/1986,30.75,8.375
10/16/1986,30.2813,8.5625
10/17/1986,30.5313,8.5156
10/20/1986,30.0625,8.3438
10/21/1986,30.3125,8.3281
10/22/1986,30.125,8.2969
10/23/1986,30.375,8.2969
10/24/1986,30.3438,8.2969
10/27/1986,30.5,8.3281
10/28/1986,30.1875,8.3281
10/29/1986,30.2813,8.2188
10/30/1986,30.5,8.4531
10/31/1986,30.875,8.5
11/3/1986,31.5313,8.7031
11/4/1986,31.4688,8.75
11/5/1986,30.7188,8.6719
11/6/1986,30.3438,8.6094
11/7/1986,30.3438,8.625
11/10/1986,30.8125,8.6563
11/11/1986,30.9063,8.75
11/12/1986,30.7188,8.7031
11/13/1986,30,8.625
11/14/1986,30.3438,8.6719
11/17/1986,30.5313,8.6563
11/18/1986,30.0938,8.4063
11/19/1986,30.75,8.4063
11/20/1986,30.875,8.5625
11/21/1986,30.9063,8.7656
11/24/1986,31.1563,8.7188
11/25/1986,31.75,8.6406
11/26/1986,31.6875,8.6719
11/27/1986,31.6875,8.6719
11/28/1986,31.7813,8.6563
12/1/1986,31.8438,8.625
12/2/1986,32.4688,8.8125
12/3/1986,32.1875,8.7031
12/4/1986,32,8.5938
12/5/1986,31.6875,8.6875
12/8/1986,31.9375,8.7188
12/9/1986,31.75,8.7031
12/10/1986,32.0938,8.7813
12/11/1986,32,8.7031
12/12/1986,31.625,8.9375
12/15/1986,31.875,9.0469
12/16/1986,32.125,9.0938
12/17/1986,31.6875,8.9531
12/18/1986,31.3125,8.9375
12/19/1986,31.3125,9.125
12/22/1986,30.7813,9.125
12/23/1986,30.1563,9.2188
12/24/1986,30.4375,9.2344
12/25/1986,30.4375,9.2344
12/26/1986,30.5,9.1719
12/29/1986,30.125,9.0781
12/30/1986,30.2188,8.9531
12/31/1986,30.0938,8.8125
1/1/1987,30.0938,8.8125
1/2/1987,30.4688,9.0156
1/5/1987,30.875,9.2188
1/6/1987,30.7188,9.1875
1/7/1987,30.9063,9.1719
1/8/1987,30.6875,9.1719
1/9/1987,30.5625,9.2188
1/12/1987,30.0938,9.3906
1/13/1987,29.0313,9.4063
1/14/1987,29.5625,9.5313
1/15/1987,30.0625,9.6094
1/16/1987,30.0313,9.7656
1/19/1987,31.25,9.8594
1/20/1987,30.75,9.9219
1/21/1987,30.75,9.7813
1/22/1987,31.7813,10
1/23/1987,31.5,9.9063
1/26/1987,31.8438,10.0625
1/27/1987,32.375,10.2344
1/28/1987,32.4688,10.2188
1/29/1987,32.1875,10.25
1/30/1987,32.125,10.3594
2/2/1987,33.0625,10.4688
2/3/1987,33.25,10.4375
2/4/1987,33.7813,10.5
2/5/1987,34.2188,10.5625
2/6/1987,33.9063,10.5
2/9/1987,33.4375,10.4844
2/10/1987,33.375,10.4531
2/11/1987,33.5,10.4063
2/12/1987,33.1563,10.0781
2/13/1987,33.5938,10.125
2/16/1987,33.5938,10.125
2/17/1987,34.5938,10.3281
